peak,n,d,condition,epoch,loglik,change
TRUE,20,2,winsfs_b500_w500,18,133.59,2.7874e-4
TRUE,20,2,winsfs_b500_w500,19,133.59,2.1656e-4
TRUE,20,2,winsfs_b500_w500,20,133.59,1.7197e-4
TRUE,20,2,winsfs_b500_w500,21,133.59,1.3917e-4
TRUE,20,2,winsfs_b500_w500,22,133.59,1.1451e-4
TRUE,20,2,winsfs_b500_w500,23,133.59,9.56e-5
TRUE,20,2,winsfs_b500_w500,24,133.59,8.0856e-5
TRUE,20,2,winsfs_b500_w500,25,133.59,6.9188e-5
TRUE,20,2,winsfs_b500_w500,26,133.59,5.9827e-5
TRUE,20,2,winsfs_b500_w500,27,133.59,5.2228e-5
TRUE,20,2,winsfs_b500_w500,28,133.59,4.599e-5
TRUE,20,2,winsfs_b500_w500,29,133.59,4.0818e-5
TRUE,20,2,winsfs_b500_w500,30,133.59,3.649e-5
TRUE,20,2,winsfs_b500_w500,31,133.59,3.2838e-5
TRUE,20,2,winsfs_b500_w500,32,133.59,2.9732e-5
TRUE,20,2,winsfs_b500_w500,33,133.59,2.7071e-5
TRUE,20,2,winsfs_b500_w500,34,133.59,2.4775e-5
TRUE,20,2,winsfs_b500_w500,35,133.59,2.2781e-5
TRUE,20,2,winsfs_b500_w500,36,133.59,2.104e-5
TRUE,20,2,winsfs_b500_w500,37,133.59,1.951e-5
TRUE,20,2,winsfs_b500_w500,38,133.59,1.8159e-5
TRUE,20,2,winsfs_b500_w500,39,133.59,1.6959e-5
TRUE,20,2,winsfs_b500_w500,40,133.59,1.5889e-5
TRUE,20,2,winsfs_b500_w500,41,133.59,1.493e-5
TRUE,20,2,winsfs_b500_w500,42,133.59,1.4067e-5
TRUE,20,2,winsfs_b500_w500,43,133.59,1.3288e-5
TRUE,20,2,winsfs_b500_w500,44,133.59,1.258e-5
TRUE,20,2,winsfs_b500_w500,45,133.59,1.1936e-5
TRUE,20,2,winsfs_b500_w500,46,133.59,1.1348e-5
TRUE,20,2,winsfs_b500_w500,47,133.59,1.0809e-5
TRUE,20,2,winsfs_b500_w500,48,133.59,1.0313e-5
TRUE,20,2,winsfs_b500_w500,49,133.59,9.8556e-6
TRUE,20,2,winsfs_b500_w500,50,133.59,9.8556e-6
TRUE,20,4,winsfs_b500_w100,2,111.09,9.6443
TRUE,20,4,winsfs_b500_w100,3,111.09,8.7468e-4
TRUE,20,4,winsfs_b500_w100,4,111.09,3.5279e-4
TRUE,20,4,winsfs_b500_w100,5,111.09,2.3432e-4
TRUE,20,4,winsfs_b500_w100,6,111.09,1.7158e-4
TRUE,20,4,winsfs_b500_w100,7,111.09,1.3267e-4
TRUE,20,4,winsfs_b500_w100,8,111.09,1.0631e-4
TRUE,20,4,winsfs_b500_w100,9,111.09,8.7432e-5
TRUE,20,4,winsfs_b500_w100,10,111.09,7.3376e-5
TRUE,20,4,winsfs_b500_w100,11,111.09,6.2616e-5
TRUE,20,4,winsfs_b500_w100,12,111.09,5.4202e-5
TRUE,20,4,winsfs_b500_w100,13,111.09,4.7509e-5
TRUE,20,4,winsfs_b500_w100,14,111.09,4.2106e-5
TRUE,20,4,winsfs_b500_w100,15,111.09,3.7686e-5
TRUE,20,4,winsfs_b500_w100,16,111.09,3.4027e-5
TRUE,20,4,winsfs_b500_w100,17,111.09,3.0961e-5
TRUE,20,4,winsfs_b500_w100,18,111.09,2.8365e-5
TRUE,20,4,winsfs_b500_w100,19,111.09,2.6142e-5
TRUE,20,4,winsfs_b500_w100,20,111.09,2.4221e-5
TRUE,20,4,winsfs_b500_w100,21,111.09,2.2543e-5
TRUE,20,4,winsfs_b500_w100,22,111.09,2.1065e-5
TRUE,20,4,winsfs_b500_w100,23,111.09,1.9752e-5
TRUE,20,4,winsfs_b500_w100,24,111.09,1.8577e-5
TRUE,20,4,winsfs_b500_w100,25,111.09,1.7517e-5
TRUE,20,4,winsfs_b500_w100,26,111.09,1.6556e-5
TRUE,20,4,winsfs_b500_w100,27,111.09,1.5679e-5
TRUE,20,4,winsfs_b500_w100,28,111.09,1.4874e-5
TRUE,20,4,winsfs_b500_w100,29,111.09,1.4132e-5
TRUE,20,4,winsfs_b500_w100,30,111.09,1.3445e-5
TRUE,20,4,winsfs_b500_w100,31,111.09,1.2808e-5
TRUE,20,4,winsfs_b500_w100,32,111.09,1.2213e-5
TRUE,20,4,winsfs_b500_w100,33,111.09,1.1657e-5
TRUE,20,4,winsfs_b500_w100,34,111.09,1.1135e-5
TRUE,20,4,winsfs_b500_w100,35,111.09,1.0646e-5
TRUE,20,4,winsfs_b500_w100,36,111.09,1.0184e-5
TRUE,20,4,winsfs_b500_w100,37,111.09,9.7488e-6
TRUE,20,4,winsfs_b500_w100,38,111.09,9.3374e-6
TRUE,20,4,winsfs_b500_w100,39,111.09,8.9479e-6
TRUE,20,4,winsfs_b500_w100,40,111.09,8.5788e-6
TRUE,20,4,winsfs_b500_w100,41,111.09,8.2286e-6
TRUE,20,4,winsfs_b500_w100,42,111.09,7.8958e-6
TRUE,20,4,winsfs_b500_w100,43,111.09,7.5794e-6
TRUE,20,4,winsfs_b500_w100,44,111.09,7.2783e-6
TRUE,20,4,winsfs_b500_w100,45,111.09,6.9915e-6
TRUE,20,4,winsfs_b500_w100,46,111.09,6.7182e-6
TRUE,20,4,winsfs_b500_w100,47,111.09,6.4576e-6
TRUE,20,4,winsfs_b500_w100,48,111.09,6.2089e-6
TRUE,20,4,winsfs_b500_w100,49,111.09,5.9715e-6
TRUE,20,4,winsfs_b500_w100,50,111.09,5.9715e-6
TRUE,20,4,winsfs_b500_w250,2,111.14,10.505
TRUE,20,4,winsfs_b500_w250,3,111.09,0.045828
TRUE,20,4,winsfs_b500_w250,4,111.09,0.0017441
TRUE,20,4,winsfs_b500_w250,5,111.09,3.9911e-4
TRUE,20,4,winsfs_b500_w250,6,111.09,2.4158e-4
TRUE,20,4,winsfs_b500_w250,7,111.09,1.8166e-4
TRUE,20,4,winsfs_b500_w250,8,111.09,1.4602e-4
TRUE,20,4,winsfs_b500_w250,9,111.09,1.2156e-4
TRUE,20,4,winsfs_b500_w250,10,111.09,1.0361e-4
TRUE,20,4,winsfs_b500_w250,11,111.09,8.9839e-5
TRUE,20,4,winsfs_b500_w250,12,111.09,7.8944e-5
TRUE,20,4,winsfs_b500_w250,13,111.09,7.0114e-5
TRUE,20,4,winsfs_b500_w250,14,111.09,6.2818e-5
TRUE,20,4,winsfs_b500_w250,15,111.09,5.6693e-5
TRUE,20,4,winsfs_b500_w250,16,111.09,5.1485e-5
TRUE,20,4,winsfs_b500_w250,17,111.09,4.7009e-5
TRUE,20,4,winsfs_b500_w250,18,111.09,4.3125e-5
TRUE,20,4,winsfs_b500_w250,19,111.09,3.9728e-5
TRUE,20,4,winsfs_b500_w250,20,111.09,3.6737e-5
TRUE,20,4,winsfs_b500_w250,21,111.09,3.4089e-5
TRUE,20,4,winsfs_b500_w250,22,111.09,3.1731e-5
TRUE,20,4,winsfs_b500_w250,23,111.09,2.9622e-5
TRUE,20,4,winsfs_b500_w250,24,111.09,2.7728e-5
TRUE,20,4,winsfs_b500_w250,25,111.09,2.6021e-5
TRUE,20,4,winsfs_b500_w250,26,111.09,2.4478e-5
TRUE,20,4,winsfs_b500_w250,27,111.09,2.3078e-5
TRUE,20,4,winsfs_b500_w250,28,111.09,2.1805e-5
TRUE,20,4,winsfs_b500_w250,29,111.09,2.0643e-5
TRUE,20,4,winsfs_b500_w250,30,111.09,1.9582e-5
TRUE,20,4,winsfs_b500_w250,31,111.09,1.8609e-5
TRUE,20,4,winsfs_b500_w250,32,111.09,1.7716e-5
TRUE,20,4,winsfs_b500_w250,33,111.09,1.6894e-5
TRUE,20,4,winsfs_b500_w250,34,111.09,1.6135e-5
TRUE,20,4,winsfs_b500_w250,35,111.09,1.5435e-5
TRUE,20,4,winsfs_b500_w250,36,111.09,1.4786e-5
TRUE,20,4,winsfs_b500_w250,37,111.09,1.4184e-5
TRUE,20,4,winsfs_b500_w250,38,111.09,1.3624e-5
TRUE,20,4,winsfs_b500_w250,39,111.09,1.3103e-5
TRUE,20,4,winsfs_b500_w250,40,111.09,1.2617e-5
TRUE,20,4,winsfs_b500_w250,41,111.09,1.2163e-5
TRUE,20,4,winsfs_b500_w250,42,111.09,1.1738e-5
TRUE,20,4,winsfs_b500_w250,43,111.09,1.1339e-5
TRUE,20,4,winsfs_b500_w250,44,111.09,1.0964e-5
TRUE,20,4,winsfs_b500_w250,45,111.09,1.0612e-5
TRUE,20,4,winsfs_b500_w250,46,111.09,1.028e-5
TRUE,20,4,winsfs_b500_w250,47,111.09,9.9662e-6
TRUE,20,4,winsfs_b500_w250,48,111.09,9.6696e-6
TRUE,20,4,winsfs_b500_w250,49,111.09,9.3889e-6
TRUE,20,4,winsfs_b500_w250,50,111.09,9.3889e-6
TRUE,20,4,winsfs_b500_w500,2,111.46,10.675
TRUE,20,4,winsfs_b500_w500,3,111.14,0.32001
TRUE,20,4,winsfs_b500_w500,4,111.1,0.041015
TRUE,20,4,winsfs_b500_w500,5,111.09,0.0063992
TRUE,20,4,winsfs_b500_w500,6,111.09,0.0013928
TRUE,20,4,winsfs_b500_w500,7,111.09,4.7278e-4
TRUE,20,4,winsfs_b500_w500,8,111.09,2.4763e-4
TRUE,20,4,winsfs_b500_w500,9,111.09,1.7124e-4
TRUE,20,4,winsfs_b500_w500,10,111.09,1.3533e-4
TRUE,20,4,winsfs_b500_w500,11,111.09,1.1371e-4
TRUE,20,4,winsfs_b500_w500,12,111.09,9.8608e-5
TRUE,20,4,winsfs_b500_w500,13,111.09,8.7153e-5
TRUE,20,4,winsfs_b500_w500,14,111.09,7.8044e-5
TRUE,20,4,winsfs_b500_w500,15,111.09,7.0582e-5
TRUE,20,4,winsfs_b500_w500,16,111.09,6.4336e-5
TRUE,20,4,winsfs_b500_w500,17,111.09,5.9024e-5
TRUE,20,4,winsfs_b500_w500,18,111.09,5.4448e-5
TRUE,20,4,winsfs_b500_w500,19,111.09,5.0463e-5
TRUE,20,4,winsfs_b500_w500,20,111.09,4.6961e-5
TRUE,20,4,winsfs_b500_w500,21,111.09,4.386e-5
TRUE,20,4,winsfs_b500_w500,22,111.09,4.1094e-5
TRUE,20,4,winsfs_b500_w500,23,111.09,3.8613e-5
TRUE,20,4,winsfs_b500_w500,24,111.09,3.6374e-5
TRUE,20,4,winsfs_b500_w500,25,111.09,3.4345e-5
TRUE,20,4,winsfs_b500_w500,26,111.09,3.2498e-5
TRUE,20,4,winsfs_b500_w500,27,111.09,3.0809e-5
TRUE,20,4,winsfs_b500_w500,28,111.09,2.926e-5
TRUE,20,4,winsfs_b500_w500,29,111.09,2.7835e-5
TRUE,20,4,winsfs_b500_w500,30,111.09,2.6519e-5
TRUE,20,4,winsfs_b500_w500,31,111.09,2.5301e-5
TRUE,20,4,winsfs_b500_w500,32,111.09,2.4171e-5
TRUE,20,4,winsfs_b500_w500,33,111.09,2.3119e-5
TRUE,20,4,winsfs_b500_w500,34,111.09,2.2139e-5
TRUE,20,4,winsfs_b500_w500,35,111.09,2.1224e-5
TRUE,20,4,winsfs_b500_w500,36,111.09,2.0368e-5
TRUE,20,4,winsfs_b500_w500,37,111.09,1.9565e-5
TRUE,20,4,winsfs_b500_w500,38,111.09,1.8811e-5
TRUE,20,4,winsfs_b500_w500,39,111.09,1.8103e-5
TRUE,20,4,winsfs_b500_w500,40,111.09,1.7436e-5
TRUE,20,4,winsfs_b500_w500,41,111.09,1.6807e-5
TRUE,20,4,winsfs_b500_w500,42,111.09,1.6213e-5
TRUE,20,4,winsfs_b500_w500,43,111.09,1.5652e-5
TRUE,20,4,winsfs_b500_w500,44,111.09,1.5121e-5
TRUE,20,4,winsfs_b500_w500,45,111.09,1.4618e-5
TRUE,20,4,winsfs_b500_w500,46,111.09,1.4142e-5
TRUE,20,4,winsfs_b500_w500,47,111.09,1.369e-5
TRUE,20,4,winsfs_b500_w500,48,111.09,1.3261e-5
TRUE,20,4,winsfs_b500_w500,49,111.09,1.2853e-5
TRUE,20,4,winsfs_b500_w500,50,111.09,1.2853e-5
TRUE,20,8,winsfs_b500_w100,2,51.654,7.6651
TRUE,20,8,winsfs_b500_w100,3,51.654,1.5222e-4
TRUE,20,8,winsfs_b500_w100,4,51.654,1.0495e-5
TRUE,20,8,winsfs_b500_w100,5,51.654,1.1656e-6
TRUE,20,8,winsfs_b500_w100,6,51.654,3.5989e-7
TRUE,20,8,winsfs_b500_w100,7,51.654,2.2549e-7
TRUE,20,8,winsfs_b500_w100,8,51.654,1.5567e-7
TRUE,20,8,winsfs_b500_w100,9,51.654,1.0676e-7
TRUE,20,8,winsfs_b500_w100,10,51.654,7.3413e-8
TRUE,20,8,winsfs_b500_w100,11,51.654,5.1265e-8
TRUE,20,8,winsfs_b500_w100,12,51.654,3.6583e-8
TRUE,20,8,winsfs_b500_w100,13,51.654,2.6721e-8
TRUE,20,8,winsfs_b500_w100,14,51.654,1.9957e-8
TRUE,20,8,winsfs_b500_w100,15,51.654,1.5207e-8
TRUE,20,8,winsfs_b500_w100,16,51.654,1.1791e-8
TRUE,20,8,winsfs_b500_w100,17,51.654,9.2773e-9
TRUE,20,8,winsfs_b500_w100,18,51.654,7.3905e-9
TRUE,20,8,winsfs_b500_w100,19,51.654,5.9481e-9
TRUE,20,8,winsfs_b500_w100,20,51.654,4.8284e-9
TRUE,20,8,winsfs_b500_w100,21,51.654,3.9479e-9
TRUE,20,8,winsfs_b500_w100,22,51.654,3.2476e-9
TRUE,20,8,winsfs_b500_w100,23,51.654,2.6854e-9
TRUE,20,8,winsfs_b500_w100,24,51.654,2.2307e-9
TRUE,20,8,winsfs_b500_w100,25,51.654,1.8602e-9
TRUE,20,8,winsfs_b500_w100,26,51.654,1.5569e-9
TRUE,20,8,winsfs_b500_w100,27,51.654,1.3074e-9
TRUE,20,8,winsfs_b500_w100,28,51.654,1.101e-9
TRUE,20,8,winsfs_b500_w100,29,51.654,9.2995e-10
TRUE,20,8,winsfs_b500_w100,30,51.654,7.8743e-10
TRUE,20,8,winsfs_b500_w100,31,51.654,6.6851e-10
TRUE,20,8,winsfs_b500_w100,32,51.654,5.6903e-10
TRUE,20,8,winsfs_b500_w100,33,51.654,4.856e-10
TRUE,20,8,winsfs_b500_w100,34,51.654,4.1521e-10
TRUE,20,8,winsfs_b500_w100,35,51.654,3.5619e-10
TRUE,20,8,winsfs_b500_w100,36,51.654,3.0612e-10
TRUE,20,8,winsfs_b500_w100,37,51.654,2.6386e-10
TRUE,20,8,winsfs_b500_w100,38,51.654,2.2794e-10
TRUE,20,8,winsfs_b500_w100,39,51.654,1.9751e-10
TRUE,20,8,winsfs_b500_w100,40,51.654,1.7161e-10
TRUE,20,8,winsfs_b500_w100,41,51.654,1.4939e-10
TRUE,20,8,winsfs_b500_w100,42,51.654,1.3068e-10
TRUE,20,8,winsfs_b500_w100,43,51.654,1.1442e-10
TRUE,20,8,winsfs_b500_w100,44,51.654,1.0052e-10
TRUE,20,8,winsfs_b500_w100,45,51.654,8.8697e-11
TRUE,20,8,winsfs_b500_w100,46,51.654,7.8451e-11
TRUE,20,8,winsfs_b500_w100,47,51.654,6.9605e-11
TRUE,20,8,winsfs_b500_w100,48,51.654,6.1974e-11
TRUE,20,8,winsfs_b500_w100,49,51.654,5.5408e-11
TRUE,20,8,winsfs_b500_w100,50,51.654,5.5408e-11
TRUE,20,8,winsfs_b500_w250,2,51.653,7.7117000000000004
TRUE,20,8,winsfs_b500_w250,3,51.652,0.0013762
TRUE,20,8,winsfs_b500_w250,4,51.652,3.3873e-4
TRUE,20,8,winsfs_b500_w250,5,51.651,1.0462e-4
TRUE,20,8,winsfs_b500_w250,6,51.651,3.647e-5
TRUE,20,8,winsfs_b500_w250,7,51.651,1.3896e-5
TRUE,20,8,winsfs_b500_w250,8,51.651,5.758e-6
TRUE,20,8,winsfs_b500_w250,9,51.651,2.6123e-6
TRUE,20,8,winsfs_b500_w250,10,51.651,1.3121e-6
TRUE,20,8,winsfs_b500_w250,11,51.651,7.3436e-7
TRUE,20,8,winsfs_b500_w250,12,51.651,4.5553e-7
TRUE,20,8,winsfs_b500_w250,13,51.651,3.0787e-7
TRUE,20,8,winsfs_b500_w250,14,51.651,2.2181e-7
TRUE,20,8,winsfs_b500_w250,15,51.651,1.6702e-7
TRUE,20,8,winsfs_b500_w250,16,51.651,1.2954e-7
TRUE,20,8,winsfs_b500_w250,17,51.651,1.0249e-7
TRUE,20,8,winsfs_b500_w250,18,51.651,8.2237e-8
TRUE,20,8,winsfs_b500_w250,19,51.651,6.6683e-8
TRUE,20,8,winsfs_b500_w250,20,51.651,5.4529e-8
TRUE,20,8,winsfs_b500_w250,21,51.651,4.4913e-8
TRUE,20,8,winsfs_b500_w250,22,51.651,3.7231e-8
TRUE,20,8,winsfs_b500_w250,23,51.651,3.1045e-8
TRUE,20,8,winsfs_b500_w250,24,51.651,2.6031e-8
TRUE,20,8,winsfs_b500_w250,25,51.651,2.1943e-8
TRUE,20,8,winsfs_b500_w250,26,51.651,1.8589e-8
TRUE,20,8,winsfs_b500_w250,27,51.651,1.5825e-8
TRUE,20,8,winsfs_b500_w250,28,51.651,1.3534e-8
TRUE,20,8,winsfs_b500_w250,29,51.651,1.1627e-8
TRUE,20,8,winsfs_b500_w250,30,51.651,1.0033e-8
TRUE,20,8,winsfs_b500_w250,31,51.651,8.693e-9
TRUE,20,8,winsfs_b500_w250,32,51.651,7.5629e-9
TRUE,20,8,winsfs_b500_w250,33,51.651,6.6054e-9
TRUE,20,8,winsfs_b500_w250,34,51.651,5.7917e-9
TRUE,20,8,winsfs_b500_w250,35,51.651,5.0967e-9
TRUE,20,8,winsfs_b500_w250,36,51.651,4.5014e-9
TRUE,20,8,winsfs_b500_w250,37,51.651,3.9895e-9
TRUE,20,8,winsfs_b500_w250,38,51.651,3.548e-9
TRUE,20,8,winsfs_b500_w250,39,51.651,3.1654e-9
TRUE,20,8,winsfs_b500_w250,40,51.651,2.8335e-9
TRUE,20,8,winsfs_b500_w250,41,51.651,2.5441e-9
TRUE,20,8,winsfs_b500_w250,42,51.651,2.291e-9
TRUE,20,8,winsfs_b500_w250,43,51.651,2.0693e-9
TRUE,20,8,winsfs_b500_w250,44,51.651,1.8741e-9
TRUE,20,8,winsfs_b500_w250,45,51.651,1.7021e-9
TRUE,20,8,winsfs_b500_w250,46,51.651,1.5498e-9
TRUE,20,8,winsfs_b500_w250,47,51.651,1.4147e-9
TRUE,20,8,winsfs_b500_w250,48,51.651,1.2944e-9
TRUE,20,8,winsfs_b500_w250,49,51.651,1.1872e-9
TRUE,20,8,winsfs_b500_w250,50,51.651,1.1872e-9
TRUE,20,8,winsfs_b500_w500,2,51.655,7.7332
TRUE,20,8,winsfs_b500_w500,3,51.651,0.0042399
TRUE,20,8,winsfs_b500_w500,4,51.65,0.0010615
TRUE,20,8,winsfs_b500_w500,5,51.649,4.8926e-4
TRUE,20,8,winsfs_b500_w500,6,51.649,2.4786e-4
TRUE,20,8,winsfs_b500_w500,7,51.649,1.3317e-4
TRUE,20,8,winsfs_b500_w500,8,51.649,7.4632e-5
TRUE,20,8,winsfs_b500_w500,9,51.649,4.3181e-5
TRUE,20,8,winsfs_b500_w500,10,51.649,2.5647e-5
TRUE,20,8,winsfs_b500_w500,11,51.649,1.5588e-5
TRUE,20,8,winsfs_b500_w500,12,51.649,9.6812e-6
TRUE,20,8,winsfs_b500_w500,13,51.649,6.1402e-6
TRUE,20,8,winsfs_b500_w500,14,51.649,3.9776e-6
TRUE,20,8,winsfs_b500_w500,15,51.649,2.6335e-6
TRUE,20,8,winsfs_b500_w500,16,51.649,1.7836e-6
TRUE,20,8,winsfs_b500_w500,17,51.649,1.237e-6
TRUE,20,8,winsfs_b500_w500,18,51.649,8.7917e-7
TRUE,20,8,winsfs_b500_w500,19,51.649,6.4068e-7
TRUE,20,8,winsfs_b500_w500,20,51.649,4.7864e-7
TRUE,20,8,winsfs_b500_w500,21,51.649,3.6632e-7
TRUE,20,8,winsfs_b500_w500,22,51.649,2.868e-7
TRUE,20,8,winsfs_b500_w500,23,51.649,2.2928e-7
TRUE,20,8,winsfs_b500_w500,24,51.649,1.8674e-7
TRUE,20,8,winsfs_b500_w500,25,51.649,1.5459e-7
TRUE,20,8,winsfs_b500_w500,26,51.649,1.2978e-7
TRUE,20,8,winsfs_b500_w500,27,51.649,1.1024e-7
TRUE,20,8,winsfs_b500_w500,28,51.649,9.4568e-8
TRUE,20,8,winsfs_b500_w500,29,51.649,8.18e-8
TRUE,20,8,winsfs_b500_w500,30,51.649,7.1244e-8
TRUE,20,8,winsfs_b500_w500,31,51.649,6.2407e-8
TRUE,20,8,winsfs_b500_w500,32,51.649,5.4932e-8
TRUE,20,8,winsfs_b500_w500,33,51.649,4.8553e-8
TRUE,20,8,winsfs_b500_w500,34,51.649,4.3067e-8
TRUE,20,8,winsfs_b500_w500,35,51.649,3.8318e-8
TRUE,20,8,winsfs_b500_w500,36,51.649,3.4187e-8
TRUE,20,8,winsfs_b500_w500,37,51.649,3.0576e-8
TRUE,20,8,winsfs_b500_w500,38,51.649,2.7408e-8
TRUE,20,8,winsfs_b500_w500,39,51.649,2.4619e-8
TRUE,20,8,winsfs_b500_w500,40,51.649,2.2156e-8
TRUE,20,8,winsfs_b500_w500,41,51.649,1.9976e-8
TRUE,20,8,winsfs_b500_w500,42,51.649,1.8041e-8
TRUE,20,8,winsfs_b500_w500,43,51.649,1.6321e-8
TRUE,20,8,winsfs_b500_w500,44,51.649,1.4788e-8
TRUE,20,8,winsfs_b500_w500,45,51.649,1.342e-8
TRUE,20,8,winsfs_b500_w500,46,51.649,1.2197e-8
TRUE,20,8,winsfs_b500_w500,47,51.649,1.1102e-8
TRUE,20,8,winsfs_b500_w500,48,51.649,1.012e-8
TRUE,20,8,winsfs_b500_w500,49,51.649,9.2376e-9
TRUE,20,8,winsfs_b500_w500,50,51.649,9.2376e-9
